MES;CLIENTE;NRO_VEC_COB;PDPs_ROTAS;ESTADO_PDP;NRO_CUOTAS;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;DEUDA_TOTAL;ESTATUS;ACTIVACION;MORA;TIPOCONTACTO
201402;C02155;<=10;0;0;<24, 48];1617.97;0.0;0.0;13/02/2014;8.0;7384.77;BT;2012.0;0.0;CNE
201402;C02156;>10;0;0;<24, 48];302.59;303.33;304.93;04/02/2014;15.0;4091.79;BT;2012.0;1.0;COEF
201402;C02157;>10;0;0;>48;245.53;240.21;233.41;11/02/2014;10.0;1612.59;BT;2010.0;1.0;CNE
201402;C02158;>10;0;0;;661.46;660.06;660.02;04/02/2014;14.0;20514.0;BT;2011.0;1.0;CNE
201402;C02160;>10;0;0;<=24;294.66;0.0;0.0;05/02/2014;16.0;593.87;BT;2012.0;1.0;CNE
201402;C02161;<=10;0;0;<=24;269.09;0.0;0.0;05/02/2014;16.0;2700.39;BT;2012.0;1.0;COEF
201402;C02163;;0;0;<=24;100.01;106.33;102.76;28/02/2014;8.0;1505.96;BT;2013.0;1.0;COEF
201402;C02164;<=10;0;0;<24, 48];319.01;638.04;0.0;20/02/2014;9.0;7675.46;BT;2013.0;1.0;CNE
201402;C02166;;0;0;>48;854.52;0.0;0.0;20/02/2014;10.0;24298.4;BT;2013.0;1.0;CNE
201402;C02167;<=10;0;0;<=24;347.42;0.0;0.0;03/02/2014;7.0;5000.64;BT;2013.0;1.0;COEF
201402;C02168;>10;>0;0;<24, 48];205.57;205.52;0.0;20/02/2014;13.0;2200.79;BT;2012.0;1.0;COEF
201402;C02170;<=10;0;0;>48;342.2;0.0;0.0;04/02/2014;14.0;17903.3;BT;2013.0;1.0;CNE
201402;C02171;<=10;0;0;<24, 48];426.37;0.0;339.84;06/02/2014;15.0;11158.8;BT;2013.0;1.0;CNE
201402;C02172;<=10;0;0;<24, 48];326.38;324.84;326.51;14/02/2014;13.0;10189.0;BT;2013.0;1.0;CNE
201402;C02173;<=10;0;0;<24, 48];237.83;214.9;0.0;25/02/2014;11.0;4016.89;BT;2012.0;1.0;CNE
201402;C02174;;0;0;<=24;147.72;0.0;151.83;03/02/2014;14.0;2147.93;BT;2013.0;1.0;CNE
201402;C02175;;0;0;<=24;411.41;0.0;0.0;06/02/2014;15.0;5058.29;BT;2013.0;1.0;COEF
201402;C02176;;0;0;<24, 48];256.08;33.7;67.54;06/02/2014;7.0;10759.1;BT;2013.0;1.0;CNE
201402;C02177;;0;0;<24, 48];225.21;160.9;;14/02/2014;14.0;8803.54;BT;2011.0;1.0;CNE
201402;C02181;;>0;0;>48;402.07;805.59;0.0;13/02/2014;11.0;11658.9;BT;2013.0;1.0;CNE
201402;C02182;;0;0;<=24;177.79;496.75;819.05;14/02/2014;14.0;3740.92;BT;2013.0;1.0;CNE
201402;C02184;<=10;0;0;<=24;36.98;37.99;9.02;06/02/2014;9.0;2754.32;BT;2013.0;1.0;CNE
201402;C02185;;>0;0;<24, 48];2374.57;0.0;;13/02/2014;13.0;22595.8;BT;2012.0;0.0;CNE
201402;C02186;<=10;0;0;<=24;908.12;0.0;0.0;11/02/2014;9.0;18175.3;BT;2013.0;1.0;COEF
201402;C02187;<=10;0;0;;338.04;0.0;10.13;04/02/2014;16.0;6436.44;BT;2012.0;1.0;COEF
201402;C02189;;>0;1;<=24;47.04;0.0;198.71;11/02/2014;7.0;2264.19;BT;2013.0;1.0;COEF
201402;C02190;;0;0;<24, 48];175.86;0.0;0.0;04/02/2014;8.0;3091.09;BT;2013.0;1.0;COEF
201402;C02192;>10;0;0;>48;358.22;358.5;359.36;28/02/2014;9.0;7709.7;BT;2012.0;1.0;CNE
201402;C02193;<=10;0;0;>48;481.46;0.0;482.41;05/02/2014;10.0;19321.3;BT;2013.0;1.0;COEF
201402;C02194;<=10;>0;0;>48;620.25;0.0;768.1;28/02/2014;13.0;24082.3;BT;2013.0;1.0;COEF
201402;C02196;<=10;>0;1;>48;252.45;254.47;0.0;20/02/2014;8.0;4670.56;BT;2012.0;1.0;COEF
201402;C02197;>10;0;0;<=24;353.82;353.45;0.0;03/02/2014;15.0;1683.22;BT;2012.0;1.0;CNE
201402;C02198;<=10;>0;0;<24, 48];222.08;0.0;0.0;05/02/2014;13.0;2720.87;BT;2013.0;0.0;COEF
201402;C02199;;>0;0;<24, 48];927.12;938.15;;17/02/2014;15.0;12616.2;BT;2012.0;1.0;COEF
201402;C02200;;0;0;;61.66;0.0;68.56;19/02/2014;9.0;8835.51;BT;2013.0;1.0;COEF
201402;C02202;;0;0;;337.99;686.69;340.54;05/02/2014;9.0;7010.22;BT;2013.0;1.0;CNE
201402;C02203;<=10;>0;0;;436.14;884.63;452.66;12/02/2014;10.0;6455.4;BT;2012.0;0.0;CNE
201402;C02204;;>0;0;<24, 48];1581.22;0.0;0.0;28/02/2014;17.0;9016.69;BT;2011.0;0.0;CNE
201402;C02206;>10;0;0;<24, 48];921.25;0.0;0.0;11/02/2014;7.0;1950.14;BT;2011.0;0.0;CNE
201402;C02208;<=10;0;0;>48;560.0;0.0;0.0;05/02/2014;9.0;12586.1;BT;2013.0;1.0;CNE
201402;C02209;>10;0;0;<24, 48];254.89;124.91;46.22;25/02/2014;18.0;2033.14;BT;2011.0;1.0;CNE
201402;C02210;<=10;0;0;<24, 48];304.96;0.0;919.11;26/02/2014;10.0;5509.39;BT;2013.0;1.0;CNE
201402;C02212;<=10;0;0;<24, 48];1128.65;0.0;1125.03;20/02/2014;7.0;18903.8;BT;2012.0;1.0;COEF
201402;C02213;;0;0;<24, 48];281.98;365.54;0.0;12/02/2014;10.0;3003.95;BT;2011.0;1.0;CNE
201402;C02214;<=10;>0;0;<24, 48];174.37;641.37;63.21;17/02/2014;14.0;9482.97;BT;2012.0;1.0;CNE
201402;C02217;<=10;0;0;<24, 48];238.64;253.02;251.33;26/02/2014;10.0;4487.91;BT;2013.0;1.0;CNE
201402;C02218;>10;0;0;;231.06;0.83;230.93;05/02/2014;14.0;1124.19;BT;2011.0;0.0;CNE
201402;C02219;;>0;0;<24, 48];1157.1;0.0;0.0;18/02/2014;18.0;3577.77;BT;2012.0;0.0;CNE
201402;C02220;<=10;0;0;>48;1153.98;1159.06;;06/02/2014;10.0;32076.2;BT;2013.0;1.0;CNE
201402;C02221;<=10;0;0;<=24;316.73;4.07;0.0;11/02/2014;12.0;3816.3;BT;2013.0;1.0;CNE
201402;C02222;>10;>0;0;>48;1660.88;0.0;0.0;26/02/2014;9.0;12792.9;BT;2012.0;0.0;CNE
201402;C02223;;0;0;<24, 48];239.91;482.71;727.31;25/02/2014;9.0;4844.32;BT;2013.0;1.0;CNE
201402;C02225;<=10;0;0;<=24;168.58;0.87;168.77;12/02/2014;12.0;635.31;BT;2013.0;1.0;CNE
201402;C02226;<=10;0;0;<24, 48];460.6;851.23;851.23;12/02/2014;10.0;15795.1;BT;2012.0;1.0;CNE
201402;C02229;<=10;0;0;<=24;269.37;546.49;825.88;25/02/2014;10.0;3775.02;BT;2013.0;1.0;CNE
201402;C02230;<=10;0;0;<24, 48];354.52;0.0;;13/02/2014;14.0;7515.01;BT;2012.0;1.0;CNE
201402;C02231;;>0;0;<24, 48];1153.1;0.0;394.38;05/02/2014;13.0;11739.1;BT;2012.0;0.0;CNE
201402;C02232;;0;0;<24, 48];233.24;0.0;33.22;12/02/2014;11.0;3151.26;BT;2012.0;1.0;COEF
201402;C02233;<=10;0;0;<24, 48];276.67;0.76;0.0;10/02/2014;14.0;8179.08;BT;2013.0;1.0;CNE
201402;C02235;;>0;0;<24, 48];1136.49;0.0;0.0;04/02/2014;16.0;9974.62;BT;2013.0;0.0;CNE
201402;C02238;<=10;0;0;<24, 48];508.92;849.98;1195.08;25/02/2014;14.0;6633.57;BT;2013.0;0.0;COEF
201402;C02239;;0;0;<24, 48];93.28;143.65;0.0;21/02/2014;7.0;2667.78;BT;2012.0;1.0;COEF
201402;C02240;;0;0;<=24;299.8;0.0;0.0;21/02/2014;15.0;1959.13;BT;2013.0;1.0;CNE
201402;C02241;;0;0;<24, 48];434.08;431.9;431.9;27/02/2014;9.0;6788.77;BT;2011.0;1.0;COEF
201402;C02243;<=10;>0;1;<24, 48];1781.64;0.0;0.0;19/02/2014;10.0;17234.4;BT;2012.0;0.0;CNE
201402;C02244;>10;0;0;<24, 48];484.23;0.0;0.0;10/02/2014;11.0;21043.5;BT;2012.0;1.0;CNE
201402;C02245;>10;0;0;<24, 48];431.66;427.52;430.3;17/02/2014;16.0;7528.24;BT;2012.0;1.0;COEF
201402;C02246;<=10;0;0;<24, 48];293.19;277.75;298.98;03/02/2014;20.0;5045.74;BT;2013.0;1.0;CNE
201402;C02247;<=10;0;0;<24, 48];226.78;453.46;127.6;24/02/2014;10.0;5117.41;BT;2013.0;1.0;CNE
201402;C02248;<=10;>0;0;<=24;1152.11;153.95;1029.08;25/02/2014;15.0;20908.8;BT;2013.0;1.0;CNE
201402;C02250;;0;0;>48;2110.75;0.0;0.0;20/02/2014;17.0;25496.0;BT;2013.0;0.0;CNE
201402;C02251;;>0;0;>48;386.95;386.86;386.96;17/02/2014;16.0;9366.6;BT;2013.0;1.0;CNE
201402;C02252;;0;0;<24, 48];40.55;0.0;0.0;13/02/2014;7.0;2911.5;BT;2011.0;1.0;COEF
201402;C02253;<=10;0;0;<=24;323.45;329.04;;10/02/2014;18.0;4819.16;BT;2013.0;1.0;CNE
201402;C02254;<=10;0;0;>48;1419.84;0.0;0.0;11/02/2014;12.0;22491.0;BT;2013.0;0.0;CNE
201402;C02255;<=10;>0;0;<24, 48];303.13;302.9;301.49;07/02/2014;13.0;10598.2;BT;2013.0;1.0;CNE
201402;C02256;;0;0;;335.27;597.85;199.28;14/02/2014;7.0;13789.6;BT;2012.0;1.0;CNE
201402;C02257;<=10;0;0;<24, 48];216.33;435.53;;25/02/2014;17.0;3200.44;BT;2012.0;1.0;CNE
201402;C02258;>10;>0;0;<=24;294.67;498.14;0.0;28/02/2014;18.0;735.83;BT;2012.0;0.0;CNE
201402;C02259;<=10;0;0;>48;135.78;0.0;;19/02/2014;11.0;14740.6;BT;2013.0;1.0;CNE
201402;C02261;;0;0;<24, 48];251.91;254.53;255.13;10/02/2014;11.0;4220.36;BT;2012.0;1.0;CNE
201402;C02262;;0;0;<24, 48];305.1;593.32;314.09;07/02/2014;7.0;7548.53;BT;2013.0;1.0;CNE
201402;C02263;<=10;>0;0;<=24;623.62;627.27;0.0;13/02/2014;17.0;622.96;BT;2013.0;0.0;CNE
201402;C02264;<=10;0;0;<24, 48];44.38;323.86;90.39;20/02/2014;9.0;6622.64;BT;2013.0;1.0;CNE
201402;C02265;;0;0;<24, 48];457.1;0.0;0.0;17/02/2014;9.0;11320.4;BT;2013.0;1.0;CNE
201402;C02266;;0;0;<=24;1169.12;0.0;0.0;07/02/2014;8.0;6637.15;BT;2013.0;0.0;CNE
201402;C02267;>10;0;0;<24, 48];482.0;0.0;482.56;06/02/2014;9.0;9774.2;BT;2012.0;1.0;CNE
201402;C02268;<=10;0;0;<24, 48];778.61;0.0;0.0;18/02/2014;9.0;15526.9;BT;2013.0;1.0;CNE
201402;C02269;<=10;0;0;>48;962.25;692.48;0.0;03/02/2014;10.0;26855.7;BT;2013.0;1.0;COEF
201402;C02271;<=10;0;0;<24, 48];405.28;0.0;0.0;17/02/2014;12.0;3317.9;BT;2013.0;0.0;CNE
201402;C02272;<=10;>0;0;;293.72;266.16;16.16;07/02/2014;8.0;4034.15;BT;2012.0;0.0;CNE
201402;C02273;<=10;0;0;<24, 48];111.13;111.07;111.35;24/02/2014;10.0;1930.3;BT;2013.0;1.0;CNE
201402;C02274;>10;0;0;<24, 48];180.99;181.16;181.13;04/02/2014;12.0;1371.47;BT;2011.0;1.0;CNE
201402;C02276;<=10;>0;1;<=24;309.23;0.0;311.3;13/02/2014;18.0;2580.83;BT;2013.0;1.0;COEF
201402;C02278;<=10;0;0;<24, 48];150.31;0.04;150.61;24/02/2014;16.0;2718.45;BT;2013.0;1.0;CNE
201402;C02279;;0;0;<24, 48];82.66;0.0;0.0;03/02/2014;11.0;4792.9;BT;2013.0;1.0;CNE
201402;C02280;<=10;>0;0;<24, 48];387.5;383.59;0.0;20/02/2014;7.0;3136.07;BT;2013.0;0.0;CNE
201402;C02282;<=10;0;0;<24, 48];90.16;0.0;395.04;06/02/2014;15.0;10288.4;BT;2013.0;1.0;CNE
201402;C02283;>10;0;0;<=24;134.48;0.0;0.0;25/02/2014;9.0;883.54;BT;2012.0;1.0;COEF
201402;C02285;>10;0;0;<24, 48];252.3;499.77;353.0;07/02/2014;11.0;7909.25;BT;2011.0;1.0;COEF
201402;C02286;<=10;0;0;<24, 48];561.62;0.0;208.97;19/02/2014;12.0;13814.1;BT;2013.0;1.0;CNE
201402;C02287;<=10;>0;0;;207.26;0.0;0.0;11/02/2014;10.0;2299.7;BT;2013.0;1.0;CNE
201402;C02288;<=10;0;0;;776.33;1585.57;1585.57;10/02/2014;14.0;24919.2;BT;2013.0;1.0;CNE
201402;C02289;>10;>0;0;<24, 48];769.81;0.0;0.0;20/02/2014;15.0;5672.11;BT;2012.0;0.0;COEF
201402;C02293;>10;0;0;>48;346.32;0.0;346.28;04/02/2014;7.0;5931.44;BT;2011.0;1.0;CNE
201402;C02294;<=10;0;0;<=24;408.06;0.0;0.0;07/02/2014;10.0;2172.12;BT;2012.0;1.0;COEF
201402;C02295;<=10;0;0;<24, 48];206.7;206.71;0.0;10/02/2014;18.0;4139.06;BT;2013.0;1.0;COEF
201402;C02297;<=10;0;0;<24, 48];1276.35;0.0;0.0;21/02/2014;17.0;13524.4;BT;2012.0;0.0;CNE
201402;C02298;<=10;0;0;<24, 48];980.98;203.28;0.0;05/02/2014;13.0;24859.3;BT;2013.0;1.0;COEF
201402;C02299;<=10;>0;1;<24, 48];1162.99;0.0;0.0;06/02/2014;15.0;7884.72;BT;2013.0;0.0;COEF
201402;C02300;<=10;0;0;<24, 48];83.6;0.0;0.0;03/02/2014;19.0;4512.84;BT;2013.0;1.0;CNE
201402;C02301;>10;0;0;<=24;706.05;707.05;0.0;03/02/2014;9.0;3402.82;BT;2012.0;1.0;COEF
201402;C02302;;0;0;;233.31;0.0;0.0;10/02/2014;7.0;661.4;BT;2013.0;1.0;CNE
201402;C02304;<=10;0;0;<24, 48];121.63;0.0;0.0;12/02/2014;9.0;1511.18;BT;2012.0;1.0;CNE
201402;C02305;>10;0;0;<24, 48];294.64;296.22;;25/02/2014;10.0;2533.5;BT;2011.0;1.0;COEF
201402;C02306;<=10;0;0;<24, 48];140.94;0.0;143.21;06/02/2014;7.0;3565.15;BT;2013.0;1.0;CNE
201402;C02307;<=10;0;0;<24, 48];498.8;512.57;462.82;07/02/2014;15.0;14162.7;BT;2012.0;1.0;CNE
201402;C02308;>10;0;0;<24, 48];41.94;175.21;351.24;03/02/2014;10.0;2780.49;BT;2012.0;1.0;COEF
201402;C02310;<=10;0;0;<24, 48];236.81;482.84;731.49;06/02/2014;7.0;4005.4;BT;2012.0;1.0;CNE
201402;C02311;<=10;0;0;<24, 48];52.16;81.89;0.0;10/02/2014;9.0;3951.33;BT;2012.0;0.0;CNE
201402;C02312;<=10;0;0;<=24;570.58;0.0;0.0;03/02/2014;10.0;8181.44;BT;2013.0;1.0;CNE
201402;C02313;<=10;0;0;<24, 48];48.4;67.54;0.0;03/02/2014;15.0;18612.8;BT;2013.0;1.0;COEF
201402;C02315;<=10;>0;0;<24, 48];1253.27;0.0;0.0;26/02/2014;15.0;15353.0;BT;2013.0;0.0;COEF
201402;C02318;<=10;0;0;<=24;247.49;372.68;499.68;18/02/2014;12.0;1980.91;BT;2013.0;0.0;CNE
201402;C02319;;>0;0;<24, 48];556.46;556.73;558.08;28/02/2014;9.0;12694.9;BT;2013.0;1.0;COEF
201402;C02320;<=10;0;0;<24, 48];529.16;936.71;936.71;11/02/2014;10.0;4486.3;BT;2012.0;1.0;CNE
201402;C02322;<=10;0;0;<24, 48];277.08;0.0;;05/02/2014;9.0;6156.21;BT;2013.0;1.0;CNE
201402;C02323;;0;0;<24, 48];283.0;0.1;283.09;06/02/2014;15.0;5294.54;BT;2013.0;1.0;CNE
201402;C02324;<=10;0;0;;506.84;0.0;0.0;04/02/2014;12.0;15236.4;BT;2013.0;1.0;CNE
201402;C02325;;>0;0;>48;919.26;0.0;0.0;11/02/2014;16.0;9606.32;BT;2012.0;0.0;CNE
201402;C02326;<=10;>0;0;<24, 48];3262.77;0.0;0.0;03/02/2014;18.0;31197.1;BT;2013.0;0.0;CNE
201402;C02327;<=10;0;0;>48;368.3;0.0;1127.48;11/02/2014;11.0;3955.51;BT;2013.0;1.0;CNE
201402;C02328;;0;0;<24, 48];214.97;217.22;217.35;05/02/2014;7.0;4194.62;BT;2013.0;1.0;CNE
201402;C02329;<=10;0;0;>48;2274.26;0.0;0.0;13/02/2014;7.0;20301.3;BT;2013.0;0.0;CNE
201402;C02330;<=10;0;0;<=24;182.1;0.0;184.16;14/02/2014;10.0;2561.51;BT;2013.0;1.0;CNE
201402;C02331;;0;0;<24, 48];27.75;0.0;547.88;26/02/2014;10.0;7346.97;BT;2012.0;1.0;CNE
201402;C02332;<=10;0;0;;626.41;0.0;0.0;06/02/2014;18.0;4618.22;BT;2013.0;0.0;CNE
201402;C02334;<=10;0;0;<24, 48];216.31;434.47;;27/02/2014;15.0;4780.32;BT;2013.0;1.0;CNE
201402;C02335;<=10;0;0;<=24;180.58;180.43;0.0;07/02/2014;15.0;1105.83;BT;2013.0;1.0;CNE
201402;C02336;;>0;1;>48;1254.04;1709.8;0.0;10/02/2014;19.0;12065.9;BT;2013.0;0.0;CNE
201402;C02337;>10;0;0;>48;472.18;466.65;470.07;10/02/2014;9.0;11134.4;BT;2012.0;1.0;CNE
201402;C02338;>10;0;0;<24, 48];178.73;11.91;356.21;10/02/2014;10.0;7203.89;BT;2012.0;1.0;CNE
201402;C02339;<=10;0;0;<24, 48];719.23;0.0;0.0;28/02/2014;12.0;4299.86;BT;2012.0;0.0;CNE
201402;C02343;;0;0;<24, 48];264.12;0.87;262.25;05/02/2014;16.0;4897.11;BT;2012.0;1.0;CNE
201402;C02345;>10;0;0;<24, 48];132.57;300.7;282.23;13/02/2014;12.0;764.06;BT;2011.0;1.0;CNE
201402;C02346;<=10;0;0;;95.85;0.0;154.91;03/02/2014;15.0;6187.65;BT;2011.0;1.0;CNE
201402;C02349;<=10;0;0;>48;462.87;936.14;1412.38;27/02/2014;12.0;11204.3;BT;2013.0;1.0;CNE
201402;C02351;<=10;0;0;>48;566.81;1146.83;0.0;13/02/2014;11.0;18131.2;BT;2013.0;1.0;CNE
201402;C02352;<=10;0;0;<24, 48];24.89;0.0;0.0;11/02/2014;10.0;6525.09;BT;2013.0;1.0;CNE
201402;C02353;;0;0;<=24;1943.65;0.0;0.0;19/02/2014;19.0;6701.29;BT;2013.0;0.0;CNE
201402;C02355;>10;0;0;<24, 48];170.28;0.0;170.15;21/02/2014;10.0;1893.98;BT;2012.0;1.0;CNE
201402;C02359;;0;0;;246.92;245.77;245.48;07/02/2014;10.0;5019.1;BT;2013.0;1.0;CNE
201402;C02360;;>0;0;<=24;585.12;0.0;0.0;19/02/2014;16.0;3089.76;BT;2013.0;0.0;CNE
201402;C02362;;0;0;<24, 48];365.68;0.0;0.0;06/02/2014;19.0;9051.27;BT;2012.0;1.0;CNE
201402;C02363;;0;0;<24, 48];253.31;253.12;0.0;04/02/2014;19.0;2376.08;BT;2011.0;1.0;CNE
201402;C02364;<=10;0;0;<=24;66.63;0.0;;06/02/2014;12.0;4676.02;BT;2013.0;1.0;CNE
201402;C02366;<=10;0;0;<=24;321.7;321.7;321.96;03/02/2014;19.0;5350.06;BT;2013.0;1.0;CNE
201402;C02367;;0;0;<24, 48];141.64;295.27;;06/02/2014;12.0;1845.32;BT;2013.0;1.0;CNE
201402;C02368;<=10;0;0;>48;536.33;500.51;870.84;04/02/2014;13.0;15670.6;BT;2013.0;1.0;CNE
201402;C02370;<=10;>0;0;<24, 48];384.26;0.0;;27/02/2014;12.0;2725.16;BT;2013.0;0.0;CNE
201402;C02371;<=10;>0;0;;227.67;458.87;692.94;21/02/2014;12.0;2873.58;BT;2012.0;1.0;CNE
201402;C02372;;0;0;<24, 48];88.78;26.63;0.0;04/02/2014;8.0;1827.33;BT;2011.0;1.0;CNE
201402;C02373;<=10;0;0;<24, 48];522.17;1061.84;541.79;17/02/2014;14.0;14472.7;BT;2013.0;1.0;CNE
201402;C02375;<=10;0;0;<=24;132.97;268.85;405.99;14/02/2014;8.0;1940.11;BT;2013.0;1.0;CNE
201402;C02376;;0;0;>48;237.33;0.0;587.19;28/02/2014;16.0;5329.83;BT;2012.0;1.0;CNE
201402;C02377;;0;0;<24, 48];340.73;363.45;364.23;03/02/2014;14.0;4578.39;BT;2012.0;1.0;COEF
201402;C02378;<=10;0;0;<24, 48];461.98;932.41;1407.42;07/02/2014;9.0;10708.6;BT;2012.0;1.0;CNE
201402;C02379;<=10;0;0;<24, 48];265.32;530.45;797.93;28/02/2014;7.0;5851.34;BT;2013.0;1.0;CNE
201402;C02380;<=10;0;0;>48;210.67;0.0;0.0;12/02/2014;7.0;14726.6;BT;2013.0;1.0;CNE
201402;C02382;<=10;0;0;<24, 48];350.19;409.8;1185.3;19/02/2014;11.0;21552.5;BT;2013.0;1.0;COEF
201402;C02383;<=10;0;0;<24, 48];49.32;0.0;114.82;11/02/2014;8.0;5897.12;BT;2013.0;1.0;CNE
201402;C02385;<=10;0;0;<=24;190.86;388.5;587.72;20/02/2014;12.0;3093.5;BT;2013.0;1.0;CNE
201402;C02386;;0;0;<24, 48];457.63;64.52;76.12;28/02/2014;17.0;9291.14;BT;2012.0;1.0;CNE
201402;C02387;<=10;0;0;<=24;691.96;0.0;0.0;10/02/2014;7.0;1429.19;BT;2013.0;1.0;CNE
201402;C02388;<=10;>0;0;<24, 48];169.05;0.0;0.0;20/02/2014;9.0;4743.23;BT;2013.0;1.0;COEF
201402;C02389;;0;0;>48;159.59;0.0;0.0;06/02/2014;9.0;6355.72;BT;2012.0;1.0;COEF
201402;C02392;;>0;0;<=24;470.74;478.44;484.68;05/02/2014;11.0;944.26;BT;2012.0;0.0;COEF
201402;C02394;<=10;0;0;>48;148.0;0.0;0.0;03/02/2014;15.0;8040.9;BT;2012.0;1.0;COEF
201402;C02395;>10;>0;1;>48;418.4;0.74;416.88;18/02/2014;12.0;5333.37;BT;2011.0;1.0;CNE
201402;C02396;<=10;>0;0;>48;616.15;1233.7;0.0;27/02/2014;16.0;19209.6;BT;2013.0;1.0;CNE
201402;C02398;<=10;>0;1;>48;520.49;520.72;;12/02/2014;14.0;13040.1;BT;2013.0;1.0;CNE
201402;C02399;<=10;0;0;<24, 48];112.43;104.94;0.0;10/02/2014;11.0;5054.72;BT;2013.0;1.0;COEF
201402;C02400;>10;0;0;>48;347.35;0.0;342.66;03/02/2014;10.0;5994.78;BT;2011.0;1.0;COEF
201402;C02401;;0;0;<24, 48];510.19;510.18;510.32;03/02/2014;8.0;10182.9;BT;2012.0;1.0;COEF
201402;C02402;;0;0;<24, 48];159.55;0.0;0.0;11/02/2014;13.0;6948.07;BT;2013.0;1.0;CNE
201402;C02404;<=10;0;0;>48;438.83;436.71;437.37;11/02/2014;10.0;10390.0;BT;2012.0;1.0;CNE
201402;C02405;<=10;>0;0;<24, 48];99.41;269.71;67.06;17/02/2014;9.0;5380.8;BT;2013.0;1.0;COEF
201402;C02407;<=10;>0;0;<=24;847.7;0.0;0.0;07/02/2014;16.0;848.6;BT;2013.0;0.0;CNE
201402;C02408;>10;>0;0;>48;1339.05;0.0;0.0;12/02/2014;14.0;7268.04;BT;2012.0;0.0;CNE
201402;C02409;<=10;>0;0;>48;1793.81;0.0;0.0;04/02/2014;17.0;11707.5;BT;2011.0;0.0;CNE
201402;C02411;>10;0;0;<24, 48];341.86;0.0;474.05;04/02/2014;15.0;5550.66;BT;2012.0;1.0;CNE
201402;C02413;;0;0;<=24;617.97;622.67;0.0;14/02/2014;7.0;617.3;BT;2013.0;1.0;CNE
201402;C02415;<=10;0;0;>48;162.81;0.0;0.0;13/02/2014;14.0;11550.3;BT;2013.0;1.0;CNE
201402;C02417;>10;0;0;>48;383.62;0.0;383.57;04/02/2014;9.0;5394.91;BT;2011.0;1.0;CNE
201402;C02420;<=10;0;0;<24, 48];1186.56;0.0;0.0;17/02/2014;14.0;12660.4;BT;2013.0;0.0;CNE
201402;C02421;<=10;>0;0;<24, 48];2161.69;0.0;0.0;19/02/2014;8.0;13508.1;BT;2012.0;0.0;CNE
201402;C02422;;0;0;<24, 48];268.65;0.0;0.0;06/02/2014;15.0;3890.04;BT;2012.0;1.0;COEF
201402;C02423;<=10;>0;0;<24, 48];301.23;203.24;299.11;28/02/2014;9.0;8636.16;BT;2013.0;1.0;COEF
201402;C02424;;>0;0;>48;1489.58;0.0;0.0;21/02/2014;10.0;12431.1;BT;2013.0;0.0;CNE
201402;C02425;<=10;0;0;<=24;455.65;454.93;453.54;11/02/2014;7.0;2199.64;BT;2013.0;1.0;CNE
201402;C02426;<=10;>0;0;>48;1562.9;0.0;0.0;19/02/2014;17.0;15579.4;BT;2013.0;0.0;CNE
201402;C02428;<=10;>0;0;<24, 48];632.37;0.0;0.0;06/02/2014;13.0;4920.82;BT;2013.0;0.0;CNE
201402;C02429;<=10;0;0;<24, 48];115.46;0.0;0.0;04/02/2014;13.0;5902.43;BT;2011.0;1.0;CNE
201402;C02430;<=10;0;0;>48;362.18;0.0;0.0;05/02/2014;7.0;8639.27;BT;2013.0;1.0;COEF
201402;C02431;;>0;1;<24, 48];728.34;933.01;0.0;20/02/2014;12.0;5615.33;BT;2012.0;0.0;COEF
201402;C02432;<=10;0;0;<24, 48];560.65;560.75;822.68;07/02/2014;11.0;16809.7;BT;2013.0;1.0;COEF
201402;C02433;;0;0;<24, 48];998.39;998.39;;26/02/2014;11.0;6600.45;BT;2013.0;0.0;CNE
201402;C02439;;0;0;>48;560.17;448.92;555.23;04/02/2014;11.0;22244.6;BT;2013.0;1.0;CNE
201402;C02440;<=10;0;0;<24, 48];189.01;0.0;0.0;10/02/2014;14.0;6913.45;BT;2013.0;1.0;CNE
201402;C02441;>10;0;0;<24, 48];213.7;0.0;645.43;13/02/2014;13.0;2081.69;BT;2011.0;1.0;CNE
201402;C02443;<=10;>0;0;<24, 48];368.79;208.83;118.99;26/02/2014;9.0;4181.68;BT;2012.0;0.0;COEF
201402;C02444;;0;0;<24, 48];230.0;0.29;229.87;03/02/2014;15.0;3418.11;BT;2012.0;1.0;CNE
201402;C02446;<=10;0;0;<=24;360.16;312.18;361.39;07/02/2014;11.0;2116.15;BT;2013.0;1.0;COEF
201402;C02447;<=10;>0;0;<=24;1193.07;1574.34;1574.34;07/02/2014;7.0;5536.67;BT;2013.0;0.0;CNE
201402;C02452;<=10;>0;1;>48;708.62;0.0;0.0;11/02/2014;19.0;17059.2;BT;2013.0;1.0;CNE
201402;C02453;>10;0;0;<=24;22.22;9.99;245.14;07/02/2014;7.0;3251.98;BT;2013.0;1.0;CNE
201402;C02455;>10;0;0;<24, 48];256.08;0.0;120.08;10/02/2014;9.0;2937.24;BT;2012.0;1.0;CNE
201402;C02456;<=10;0;0;<=24;268.91;473.58;474.36;13/02/2014;8.0;7689.07;BT;2013.0;1.0;COEF
201402;C02457;<=10;0;0;>48;40.11;51.59;42.25;05/02/2014;8.0;10269.7;BT;2012.0;1.0;CNE
201402;C02458;<=10;0;0;<=24;68.24;0.0;0.0;03/02/2014;11.0;1212.35;BT;2012.0;1.0;COEF
